Timestamp,SpotPrice
2020-02-24,$1.33698
2020-02-25,$1.33698
2020-02-26,$1.33698
2020-02-27,$1.33698
2020-02-28,$1.33698
2020-02-29,$1.33698
2020-03-01,$1.33698
2020-03-02,$1.33698
2020-03-03,$1.33698
2020-03-04,$1.33698
2020-03-05,$1.33698
2020-03-06,$1.33698
2020-03-07,$1.33698
2020-03-08,$1.33698
2020-03-09,$1.33698
2020-03-10,$1.33698
2020-03-11,$1.33698
2020-03-12,$1.33698
2020-03-13,$1.33698
2020-03-14,$1.33698
2020-03-15,$1.33698
2020-03-16,$1.33698
2020-03-17,$1.33698
2020-03-18,$1.33698
2020-03-19,$1.33698
2020-03-20,$1.33698
2020-03-21,$1.33698
2020-03-22,$1.33698
2020-03-23,$1.33698
